Si-30(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2.05289E+06 0.00115356
2.05451E+06 0.00115219
2.05613E+06 0.00115081
2.05735E+06 0.00114978
2.05816E+06 0.00114910
2.05897E+06 0.00114841
2.05978E+06 0.00114773
2.06060E+06 0.00114704
2.06141E+06 0.00114636
2.06222E+06 0.00114568
2.06304E+06 0.00114499
2.06385E+06 0.00114431
2.06467E+06 0.00114362
2.06548E+06 0.00114295
2.06630E+06 0.00114226
2.06752E+06 0.00114124
2.06916E+06 0.00113987
2.07080E+06 0.00113851
2.07244E+06 0.00113715
2.07408E+06 0.00113579
2.07572E+06 0.00113443
2.07737E+06 0.00113307
2.07902E+06 0.00113171
2.08025E+06 0.00113070
2.08108E+06 0.00113002
2.08190E+06 0.00112934
2.08273E+06 0.00112866
2.08356E+06 0.00112798
2.08438E+06 0.00112731
2.08521E+06 0.00112663
2.08604E+06 0.00112596
2.08687E+06 0.00112528
2.08770E+06 0.00112460
2.08853E+06 0.00112393
2.08936E+06 0.00112325
2.09019E+06 0.00112258
2.09102E+06 0.00112190
2.09185E+06 0.00112123
2.09268E+06 0.00112056
2.09351E+06 0.00111989
2.09435E+06 0.00111921
2.09518E+06 0.00111854
2.09601E+06 0.00111787
2.09727E+06 0.00111685
2.09894E+06 0.00111551
2.10061E+06 0.00111417
2.10229E+06 0.00111282
2.10396E+06 0.00111149
2.10564E+06 0.00111015
2.10732E+06 0.00110881
2.10901E+06 0.00110746
2.11027E+06 0.00110646
2.11111E+06 0.00110580
2.11196E+06 0.00110513
2.11280E+06 0.00110446
2.11364E+06 0.00110380
2.11449E+06 0.00110313
2.11534E+06 0.00110246
2.11618E+06 0.00110179
2.11703E+06 0.00110113
2.11788E+06 0.00110046
2.11872E+06 0.00109980
2.11957E+06 0.00109913
2.12042E+06 0.00109847
2.12127E+06 0.00109780
2.12212E+06 0.00109713
2.12297E+06 0.00109647
2.12382E+06 0.00109581
2.12467E+06 0.00109514
2.12574E+06 0.00109431
2.12701E+06 0.00109332
2.12829E+06 0.00109233
2.13000E+06 0.00109100
2.13214E+06 0.00108935
2.13428E+06 0.00108770
2.13643E+06 0.00108604
2.13858E+06 0.00108439
2.14073E+06 0.00108275
2.14288E+06 0.00108110
2.14504E+06 0.00107946
2.14720E+06 0.00107782
2.14936E+06 0.00107618
2.15153E+06 0.00107454
2.15370E+06 0.00107290
2.15588E+06 0.00107126
2.15805E+06 0.00106963
2.16023E+06 0.00106800
2.16242E+06 0.00106637
2.16461E+06 0.00106473
2.16636E+06 0.00106343
2.16767E+06 0.00106246
2.16899E+06 0.00106148
2.17031E+06 0.00106051
2.17163E+06 0.00105953
2.17295E+06 0.00105856
2.17427E+06 0.00105759
2.17559E+06 0.00105662
2.17692E+06 0.00105564
2.17824E+06 0.00105468
2.17957E+06 0.00105370
2.18134E+06 0.00105241
2.18356E+06 0.00105079
2.18578E+06 0.00104918
2.18800E+06 0.00104757
2.19022E+06 0.00104597
2.19245E+06 0.00104436
2.19469E+06 0.00104275
2.19692E+06 0.00104115
2.19916E+06 0.00103954
2.20141E+06 0.00103794
2.20365E+06 0.00103634
2.20590E+06 0.00103474
2.20816E+06 0.00103314
2.21042E+06 0.00103155
2.21268E+06 0.00102995
2.21494E+06 0.00102836
2.21721E+06 0.00102677
2.21903E+06 0.00102550
2.22039E+06 0.00102455
2.22175E+06 0.00102360
2.22312E+06 0.00102265
2.22449E+06 0.00102170
2.22586E+06 0.00102075
2.22723E+06 0.00101980
2.22860E+06 0.00101885
2.22997E+06 0.00101790
2.23135E+06 0.00101695
2.23272E+06 0.00101601
2.23410E+06 0.00101506
2.23548E+06 0.00101411
2.23686E+06 0.00101316
2.23824E+06 0.00101222
2.24008E+06 0.00101096
2.24239E+06 0.00100939
2.24470E+06 0.00100782
2.24701E+06 0.00100625
2.24933E+06 0.00100468
2.25165E+06 0.00100312
2.25397E+06 0.00100156
2.25630E+06 0.000999994
2.25863E+06 0.000998434
2.26097E+06 0.000996872
2.26330E+06 0.000995321
2.26565E+06 0.000993760
2.26799E+06 0.000992210
2.27034E+06 0.000990658
2.27270E+06 0.000989103
2.27505E+06 0.000987558
2.27741E+06 0.000986011
2.27978E+06 0.000984461
2.28215E+06 0.000982916
2.28452E+06 0.000981374
2.28689E+06 0.000979837
2.28927E+06 0.000978297
2.29166E+06 0.000976755
2.29404E+06 0.000975223
2.29643E+06 0.000973689
2.29883E+06 0.000972152
2.30123E+06 0.000970619
2.30363E+06 0.000969091
2.30603E+06 0.000967566
2.30844E+06 0.000966039
2.31020E+06 0.000964926
2.31021E+06 0.000964918
2.31086E+06 0.000964509
2.31327E+06 0.000962990
2.31569E+06 0.000961469
2.31812E+06 0.000959946
2.32055E+06 0.000958426
2.32298E+06 0.000956910
2.32541E+06 0.000955399
2.32785E+06 0.000953885
2.33030E+06 0.000952369
2.33274E+06 0.000950863
2.33519E+06 0.000949355
2.33740E+06 0.000947998
2.33937E+06 0.000946791
2.34134E+06 0.000945587
2.34331E+06 0.000944385
2.34529E+06 0.000943180
2.34726E+06 0.000941983
2.34924E+06 0.000940783
2.35122E+06 0.000939585
2.35321E+06 0.000938384
2.35519E+06 0.000937191
2.35718E+06 0.000935995
2.35917E+06 0.000934801
2.36117E+06 0.000933604
2.36316E+06 0.000932416
2.36516E+06 0.000931224
2.36667E+06 0.000930326
2.36767E+06 0.000929732
2.36867E+06 0.000929138
2.36967E+06 0.000928545
2.37068E+06 0.000927947
2.37168E+06 0.000927356
2.37268E+06 0.000926765
2.37369E+06 0.000926168
2.37470E+06 0.000925573
2.37570E+06 0.000924984
2.37671E+06 0.000924389
2.37772E+06 0.000923796
2.37873E+06 0.000923203
2.37974E+06 0.000922610
2.38075E+06 0.000922019
2.38176E+06 0.000921427
2.38327E+06 0.000920545
2.38530E+06 0.000919360
2.38732E+06 0.000918184
2.38935E+06 0.000917005
2.39139E+06 0.000915823
2.39342E+06 0.000914648
2.39546E+06 0.000913471
2.39750E+06 0.000912296
2.39954E+06 0.000911123
2.40159E+06 0.000909947
2.40364E+06 0.000908774
2.40569E+06 0.000907603
2.40774E+06 0.000906435
2.40980E+06 0.000905264
2.41186E+06 0.000904095
2.41392E+06 0.000902928
2.41598E+06 0.000901765
2.41805E+06 0.000900598
2.42012E+06 0.000899433
2.42219E+06 0.000898271
2.42427E+06 0.000897106
2.42634E+06 0.000895949
2.42842E+06 0.000894789
2.43051E+06 0.000893625
2.43259E+06 0.000892470
2.43468E+06 0.000891312
2.43677E+06 0.000890156
2.43886E+06 0.000889003
2.44096E+06 0.000887847
2.44306E+06 0.000886693
2.44516E+06 0.000885542
2.44726E+06 0.000884393
2.44937E+06 0.000883241
2.45148E+06 0.000882092
2.45359E+06 0.000880945
2.45571E+06 0.000879796
2.45783E+06 0.000878648
2.45995E+06 0.000877504
2.46207E+06 0.000876361
2.46420E+06 0.000875216
2.46633E+06 0.000874074
2.46846E+06 0.000872933
2.47059E+06 0.000871796
2.47273E+06 0.000870655
2.47487E+06 0.000869517
2.47701E+06 0.000868381
2.47916E+06 0.000867243
2.48131E+06 0.000866107
2.48346E+06 0.000864973
2.48561E+06 0.000863842
2.48723E+06 0.000862991
2.48831E+06 0.000862425
2.48939E+06 0.000861859
2.49047E+06 0.000861294
2.49155E+06 0.000860730
2.49263E+06 0.000860166
2.49372E+06 0.000859598
2.49480E+06 0.000859035
2.49588E+06 0.000858473
2.49697E+06 0.000857906
2.49805E+06 0.000857346
2.49914E+06 0.000856780
2.50000E+06 0.000856335
2.50023E+06 0.000856215
2.50131E+06 0.000855657
2.50240E+06 0.000855093
2.50349E+06 0.000854530
2.50458E+06 0.000853968
2.50594E+06 0.000853267
2.50758E+06 0.000852423
2.50922E+06 0.000851581
2.51086E+06 0.000850740
2.51250E+06 0.000849901
2.51415E+06 0.000849057
2.51579E+06 0.000848221
2.51744E+06 0.000847380
2.51909E+06 0.000846541
2.52074E+06 0.000845703
2.52294E+06 0.000844588
2.52570E+06 0.000843193
2.52846E+06 0.000841802
2.53123E+06 0.000840409
2.53400E+06 0.000839021
2.53677E+06 0.000837636
2.53955E+06 0.000836249
2.54234E+06 0.000834862
2.54513E+06 0.000833479
2.54792E+06 0.000832099
2.55072E+06 0.000830718
2.55353E+06 0.000829336
2.55633E+06 0.000827963
2.55915E+06 0.000826584
2.56196E+06 0.000825213
2.56478E+06 0.000823842
2.56761E+06 0.000822469
2.57044E+06 0.000821100
2.57328E+06 0.000819730
2.57612E+06 0.000818364
2.57896E+06 0.000817002
2.58181E+06 0.000815639
2.58467E+06 0.000814274
2.58753E+06 0.000812914
2.59039E+06 0.000811557
2.59326E+06 0.000810199
2.59614E+06 0.000808841
2.59902E+06 0.000807486
2.60190E+06 0.000806135
2.60421E+06 0.000805054
2.60594E+06 0.000804246
2.60768E+06 0.000803434
2.60942E+06 0.000802624
2.61116E+06 0.000801816
2.61290E+06 0.000801009
2.61464E+06 0.000800203
2.61639E+06 0.000799393
2.61813E+06 0.000798590
2.61988E+06 0.000797784
2.62163E+06 0.000796979
2.62339E+06 0.000796170
2.62514E+06 0.000795368
2.62690E+06 0.000794562
2.62865E+06 0.000793763
2.63041E+06 0.000792960
2.63217E+06 0.000792158
2.63394E+06 0.000791353
2.63570E+06 0.000790554
2.63747E+06 0.000789752
2.63924E+06 0.000788951
2.64101E+06 0.000788152
2.64278E+06 0.000787354
2.64455E+06 0.000786557
2.64633E+06 0.000785757
2.64810E+06 0.000784963
2.64988E+06 0.000784166
2.65166E+06 0.000783370
2.65344E+06 0.000782576
2.65493E+06 0.000781912
2.65612E+06 0.000781382
2.65731E+06 0.000780853
2.65850E+06 0.000780325
2.65970E+06 0.000779793
2.66089E+06 0.000779265
2.66208E+06 0.000778739
2.66328E+06 0.000778208
2.66448E+06 0.000777678
2.66567E+06 0.000777153
2.66687E+06 0.000776625
2.66807E+06 0.000776096
2.66927E+06 0.000775569
2.67077E+06 0.000774910
2.67257E+06 0.000774121
2.67437E+06 0.000773334
2.67618E+06 0.000772543
2.67799E+06 0.000771753
2.67979E+06 0.000770970
2.68161E+06 0.000770179
2.68342E+06 0.000769393
2.68523E+06 0.000768609
2.68705E+06 0.000767822
2.68887E+06 0.000767036
2.69069E+06 0.000766252
2.69251E+06 0.000765469
2.69433E+06 0.000764687
2.69616E+06 0.000763903
2.69799E+06 0.000763119
2.69982E+06 0.000762337
2.70165E+06 0.000761557
2.70348E+06 0.000760777
2.70531E+06 0.000759999
2.70715E+06 0.000759218
2.70899E+06 0.000758439
2.71083E+06 0.000757660
2.71267E+06 0.000756883
2.71452E+06 0.000756104
2.71636E+06 0.000755329
2.71821E+06 0.000754552
2.72006E+06 0.000753776
2.72191E+06 0.000753002
2.72377E+06 0.000752224
2.72562E+06 0.000751452
2.72748E+06 0.000750678
2.72934E+06 0.000749904
2.73120E+06 0.000749132
2.73307E+06 0.000748357
2.73493E+06 0.000747588
2.73680E+06 0.000746815
2.73867E+06 0.000746044
2.74054E+06 0.000745275
2.74241E+06 0.000744507
2.74429E+06 0.000743735
2.74616E+06 0.000742970
2.74804E+06 0.000742201
2.74992E+06 0.000741434
2.75000E+06 0.000741402
2.75180E+06 0.000740668
2.75400E+06 0.000739774
2.75652E+06 0.000738752
2.75904E+06 0.000737732
2.76156E+06 0.000736714
2.76409E+06 0.000735694
2.76662E+06 0.000734677
2.76915E+06 0.000733663
2.77169E+06 0.000732646
2.77423E+06 0.000731632
2.77677E+06 0.000730620
2.77932E+06 0.000729607
2.78187E+06 0.000728596
2.78443E+06 0.000727583
2.78698E+06 0.000726577
2.78955E+06 0.000725565
2.79211E+06 0.000724559
2.79468E+06 0.000723552
2.79725E+06 0.000722547
2.79983E+06 0.000721540
2.80241E+06 0.000720536
2.80499E+06 0.000719534
2.80758E+06 0.000718531
2.81017E+06 0.000717530
2.81276E+06 0.000716531
2.81536E+06 0.000715531
2.81796E+06 0.000714533
2.82056E+06 0.000713537
2.82317E+06 0.000712540
2.82578E+06 0.000711545
2.82840E+06 0.000710548
2.83101E+06 0.000709558
2.83364E+06 0.000708562
2.83626E+06 0.000707573
2.83889E+06 0.000706582
2.84153E+06 0.000705590
2.84416E+06 0.000704603
2.84681E+06 0.000703612
2.84945E+06 0.000702626
2.85210E+06 0.000701639
2.85475E+06 0.000700655
2.85741E+06 0.000699669
2.86007E+06 0.000698685
2.86273E+06 0.000697703
2.86539E+06 0.000696724
2.86807E+06 0.000695740
2.87074E+06 0.000694762
2.87308E+06 0.000693906
2.87509E+06 0.000693173
2.87711E+06 0.000692437
2.87912E+06 0.000691706
2.88114E+06 0.000690973
2.88316E+06 0.000690241
2.88518E+06 0.000689511
2.88720E+06 0.000688781
2.88923E+06 0.000688050
2.89125E+06 0.000687323
2.89328E+06 0.000686594
2.89532E+06 0.000685863
2.89735E+06 0.000685136
2.89939E+06 0.000684407
2.90143E+06 0.000683680
2.90347E+06 0.000682954
2.90551E+06 0.000682229
2.90755E+06 0.000681505
2.90960E+06 0.000680779
2.91165E+06 0.000680054
2.91370E+06 0.000679331
2.91575E+06 0.000678609
2.91747E+06 0.000678004
2.91884E+06 0.000677523
2.92021E+06 0.000677042
2.92158E+06 0.000676562
2.92296E+06 0.000676079
2.92433E+06 0.000675601
2.92571E+06 0.000675119
2.92709E+06 0.000674637
2.92847E+06 0.000674157
2.92985E+06 0.000673677
2.93123E+06 0.000673197
2.93261E+06 0.000672718
2.93399E+06 0.000672240
2.93537E+06 0.000671762
2.93676E+06 0.000671281
2.93814E+06 0.000670805
2.93953E+06 0.000670325
2.94091E+06 0.000669849
2.94230E+06 0.000669371
2.94369E+06 0.000668893
2.94508E+06 0.000668416
2.94647E+06 0.000667939
2.94786E+06 0.000667463
2.94926E+06 0.000666984
2.95065E+06 0.000666509
2.95205E+06 0.000666031
2.95414E+06 0.000665319
2.95693E+06 0.000664370
2.95974E+06 0.000663416
2.96254E+06 0.000662468
2.96535E+06 0.000661519
2.96816E+06 0.000660572
2.97097E+06 0.000659628
2.97379E+06 0.000658682
2.97662E+06 0.000657736
2.97945E+06 0.000656791
2.98228E+06 0.000655849
2.98511E+06 0.000654909
2.98795E+06 0.000653968
2.99080E+06 0.000653026
2.99329E+06 0.000652205
2.99543E+06 0.000651500
2.99757E+06 0.000650797
2.99971E+06 0.000650095
3.00000E+06 0.000650000
3.00186E+06 0.000649766
3.00400E+06 0.000649497
3.00615E+06 0.000649228
3.00831E+06 0.000648957
3.01046E+06 0.000648688
3.01262E+06 0.000648418
3.01478E+06 0.000648148
3.01694E+06 0.000647878
3.01910E+06 0.000647609
3.02127E+06 0.000647339
3.02344E+06 0.000647069
3.02561E+06 0.000646799
3.02778E+06 0.000646530
3.02996E+06 0.000646260
3.03213E+06 0.000645991
3.03431E+06 0.000645722
3.03650E+06 0.000645451
3.03868E+06 0.000645183
3.04087E+06 0.000644913
3.04306E+06 0.000644643
3.04525E+06 0.000644374
3.04745E+06 0.000644104
3.04964E+06 0.000643835
3.05184E+06 0.000643566
3.05404E+06 0.000643296
3.05588E+06 0.000643071
3.05735E+06 0.000642892
3.05882E+06 0.000642712
3.06029E+06 0.000642533
3.06177E+06 0.000642353
3.06324E+06 0.000642174
3.06472E+06 0.000641994
3.06619E+06 0.000641815
3.06767E+06 0.000641635
3.06915E+06 0.000641455
3.07063E+06 0.000641276
3.07285E+06 0.000641007
3.07582E+06 0.000640647
3.07879E+06 0.000640288
3.08176E+06 0.000639930
3.08474E+06 0.000639571
3.08773E+06 0.000639211
3.09072E+06 0.000638852
3.09371E+06 0.000638493
3.09595E+06 0.000638225
3.09745E+06 0.000638045
3.09896E+06 0.000637865
3.10046E+06 0.000637686
3.10196E+06 0.000637507
3.10346E+06 0.000637328
3.10497E+06 0.000637148
3.10647E+06 0.000636969
3.10798E+06 0.000636789
3.10949E+06 0.000636610
3.11100E+06 0.000636430
3.11251E+06 0.000636251
3.11402E+06 0.000636072
3.11553E+06 0.000635893
3.11705E+06 0.000635713
3.11856E+06 0.000635534
3.12008E+06 0.000635354
3.12159E+06 0.000635176
3.12311E+06 0.000634996
3.12463E+06 0.000634817
3.12615E+06 0.000634637
3.12767E+06 0.000634458
3.12920E+06 0.000634278
3.13072E+06 0.000634099
3.13224E+06 0.000633921
3.13377E+06 0.000633741
3.13530E+06 0.000633561
3.13682E+06 0.000633383
3.13835E+06 0.000633204
3.13989E+06 0.000633023
3.14142E+06 0.000632844
3.14295E+06 0.000632665
3.14448E+06 0.000632487
3.14602E+06 0.000632307
3.14755E+06 0.000632128
3.14909E+06 0.000631949
3.15063E+06 0.000631769
3.15217E+06 0.000631590
3.15371E+06 0.000631411
3.15525E+06 0.000631232
3.15679E+06 0.000631053
3.15834E+06 0.000630873
3.15988E+06 0.000630695
3.16143E+06 0.000630515
3.16298E+06 0.000630336
3.16452E+06 0.000630158
3.16607E+06 0.000629978
3.16762E+06 0.000629799
3.16918E+06 0.000629619
3.17073E+06 0.000629441
3.17228E+06 0.000629262
3.17384E+06 0.000629082
3.17540E+06 0.000628903
3.17695E+06 0.000628725
3.17851E+06 0.000628546
3.18085E+06 0.000628277
3.18398E+06 0.000627918
3.18711E+06 0.000627560
3.19024E+06 0.000627202
3.19338E+06 0.000626844
3.19652E+06 0.000626487
3.19967E+06 0.000626128
3.20282E+06 0.000625771
3.20598E+06 0.000625412
3.20914E+06 0.000625055
3.21191E+06 0.000624742
3.21429E+06 0.000624473
3.21667E+06 0.000624205
3.21905E+06 0.000623937
3.22143E+06 0.000623669
3.22382E+06 0.000623400
3.22621E+06 0.000623132
3.22861E+06 0.000622863
3.23100E+06 0.000622596
3.23340E+06 0.000622327
3.23580E+06 0.000622059
3.23821E+06 0.000621790
3.24061E+06 0.000621523
3.24302E+06 0.000621255
3.24543E+06 0.000620987
3.24785E+06 0.000620718
3.25026E+06 0.000620451
3.25269E+06 0.000620181
3.25511E+06 0.000619914
3.25753E+06 0.000619646
3.26037E+06 0.000619333
3.26361E+06 0.000618976
3.26686E+06 0.000618618
3.27011E+06 0.000618261
3.27337E+06 0.000617903
3.27663E+06 0.000617546
3.27989E+06 0.000617190
3.28317E+06 0.000616831
3.28644E+06 0.000616475
3.28972E+06 0.000616118
3.29301E+06 0.000615761
3.29630E+06 0.000615404
3.29960E+06 0.000615046
3.30290E+06 0.000614689
3.30621E+06 0.000614332
3.30952E+06 0.000613975
3.31283E+06 0.000613619
3.31616E+06 0.000613261
3.31948E+06 0.000612904
3.32281E+06 0.000612548
3.32615E+06 0.000612190
3.32949E+06 0.000611834
3.33284E+06 0.000611477
3.33619E+06 0.000611120
3.33954E+06 0.000610764
3.34291E+06 0.000610406
3.34627E+06 0.000610050
3.34964E+06 0.000609694
3.35302E+06 0.000609337
3.35640E+06 0.000608980
3.35979E+06 0.000608624
3.36318E+06 0.000608267
3.36658E+06 0.000607910
3.36998E+06 0.000607554
3.37339E+06 0.000607197
3.37638E+06 0.000606885
3.37894E+06 0.000606618
3.38151E+06 0.000606350
3.38407E+06 0.000606084
3.38664E+06 0.000605817
3.38922E+06 0.000605549
3.39180E+06 0.000605282
3.39438E+06 0.000605014
3.39696E+06 0.000604747
3.39955E+06 0.000604480
3.40214E+06 0.000604213
3.40473E+06 0.000603946
3.40732E+06 0.000603679
3.40992E+06 0.000603412
3.41252E+06 0.000603145
3.41513E+06 0.000602877
3.41773E+06 0.000602611
3.42034E+06 0.000602344
3.42296E+06 0.000602076
3.42557E+06 0.000601809
3.42819E+06 0.000601542
3.43081E+06 0.000601275
3.43344E+06 0.000601008
3.43606E+06 0.000600742
3.43870E+06 0.000600474
3.44133E+06 0.000600207
3.44441E+06 0.000599896
3.44793E+06 0.000599540
3.45145E+06 0.000599185
3.45499E+06 0.000598828
3.45853E+06 0.000598472
3.46163E+06 0.000598161
3.46429E+06 0.000597894
3.46695E+06 0.000597628
3.46962E+06 0.000597361
3.47229E+06 0.000597094
3.47496E+06 0.000596827
3.47763E+06 0.000596561
3.48031E+06 0.000596295
3.48300E+06 0.000596027
3.48568E+06 0.000595761
3.48837E+06 0.000595494
3.49106E+06 0.000595228
3.49375E+06 0.000594961
3.49645E+06 0.000594695
3.49915E+06 0.000594428
3.50000E+06 0.000594344
3.50186E+06 0.000594161
3.50456E+06 0.000593895
3.50727E+06 0.000593629
3.50999E+06 0.000593361
3.51270E+06 0.000593096
3.51542E+06 0.000592829
3.51815E+06 0.000592562
3.52087E+06 0.000592296
3.52360E+06 0.000592029
3.52633E+06 0.000591763
3.52907E+06 0.000591496
3.53181E+06 0.000591230
3.53409E+06 0.000591008
3.53592E+06 0.000590831
3.53775E+06 0.000590653
3.53959E+06 0.000590475
3.54142E+06 0.000590298
3.54326E+06 0.000590120
3.54509E+06 0.000589943
3.54693E+06 0.000589765
3.54923E+06 0.000589543
3.55199E+06 0.000589277
3.55476E+06 0.000589010
3.55753E+06 0.000588744
3.56030E+06 0.000588478
3.56307E+06 0.000588212
3.56585E+06 0.000587946
3.56863E+06 0.000587680
3.57142E+06 0.000587413
3.57421E+06 0.000587147
3.57700E+06 0.000586881
3.57979E+06 0.000586615
3.58259E+06 0.000586349
3.58539E+06 0.000586083
3.58820E+06 0.000585817
3.59054E+06 0.000585595
3.59241E+06 0.000585418
3.59429E+06 0.000585240
3.59616E+06 0.000585063
3.59804E+06 0.000584886
3.59992E+06 0.000584708
3.60180E+06 0.000584531
3.60368E+06 0.000584354
3.60557E+06 0.000584176
3.60745E+06 0.000583999
3.60934E+06 0.000583822
3.61170E+06 0.000583600
3.61453E+06 0.000583335
3.61570E+06 0.000583225
3.61572E+06 0.000583224
3.61737E+06 0.000583069
3.62022E+06 0.000582802
3.62306E+06 0.000582537
3.62591E+06 0.000582271
3.62876E+06 0.000582005
3.63162E+06 0.000581739
3.63448E+06 0.000581473
3.63734E+06 0.000581208
3.64021E+06 0.000580942
3.64308E+06 0.000580676
3.64595E+06 0.000580410
3.64883E+06 0.000580144
3.65171E+06 0.000579878
3.65459E+06 0.000579613
3.65748E+06 0.000579347
3.66037E+06 0.000579081
3.66326E+06 0.000578816
3.66616E+06 0.000578550
3.66906E+06 0.000578285
3.67196E+06 0.000578019
3.67487E+06 0.000577753
3.67778E+06 0.000577488
3.68069E+06 0.000577223
3.68361E+06 0.000576957
3.68604E+06 0.000576736
3.68799E+06 0.000576559
3.68994E+06 0.000576382
3.69189E+06 0.000576205
3.69385E+06 0.000576028
3.69580E+06 0.000575851
3.69776E+06 0.000575674
3.69972E+06 0.000575497
3.70168E+06 0.000575320
3.70364E+06 0.000575143
3.70560E+06 0.000574966
3.70757E+06 0.000574789
3.70953E+06 0.000574613
3.71150E+06 0.000574435
3.71347E+06 0.000574259
3.71593E+06 0.000574038
3.71889E+06 0.000573772
3.72186E+06 0.000573506
3.72482E+06 0.000573242
3.72779E+06 0.000572976
3.73077E+06 0.000572711
3.73374E+06 0.000572446
3.73672E+06 0.000572181
3.73971E+06 0.000571915
3.74270E+06 0.000571650
3.74569E+06 0.000571385
3.74868E+06 0.000571120
3.75168E+06 0.000570855
3.75469E+06 0.000570589
3.75769E+06 0.000570325
3.76070E+06 0.000570059
3.76372E+06 0.000569794
3.76673E+06 0.000569529
3.76975E+06 0.000569264
3.77278E+06 0.000568999
3.77580E+06 0.000568735
3.77884E+06 0.000568469
3.78187E+06 0.000568204
3.78491E+06 0.000567939
3.78795E+06 0.000567674
3.79100E+06 0.000567409
3.79405E+06 0.000567144
3.79710E+06 0.000566880
3.80016E+06 0.000566615
3.80322E+06 0.000566350
3.80629E+06 0.000566085
3.80936E+06 0.000565820
3.81243E+06 0.000565555
3.81499E+06 0.000565335
3.81704E+06 0.000565158
3.81910E+06 0.000564981
3.82115E+06 0.000564805
3.82321E+06 0.000564628
3.82527E+06 0.000564452
3.82784E+06 0.000564232
3.83094E+06 0.000563967
3.83404E+06 0.000563702
3.83662E+06 0.000563482
3.83869E+06 0.000563305
3.84076E+06 0.000563129
3.84284E+06 0.000562952
3.84491E+06 0.000562776
3.84699E+06 0.000562599
3.84907E+06 0.000562422
3.85115E+06 0.000562246
3.85375E+06 0.000562026
3.85687E+06 0.000561762
3.86000E+06 0.000561497
3.86314E+06 0.000561232
3.86628E+06 0.000560967
3.86942E+06 0.000560703
3.87256E+06 0.000560439
3.87571E+06 0.000560174
3.87886E+06 0.000559910
3.88202E+06 0.000559645
3.88518E+06 0.000559381
3.88835E+06 0.000559116
3.89152E+06 0.000558852
3.89469E+06 0.000558588
3.89690E+06 0.000558404
3.89786E+06 0.000558324
3.90104E+06 0.000558059
3.90423E+06 0.000557795
3.90742E+06 0.000557530
3.91061E+06 0.000557266
3.91380E+06 0.000557002
3.91550E+06 0.000556862
3.91700E+06 0.000556738
3.92021E+06 0.000556473
3.92341E+06 0.000556209
3.92663E+06 0.000555945
3.92984E+06 0.000555681
3.93306E+06 0.000555417
3.93628E+06 0.000555153
3.93951E+06 0.000554888
3.94274E+06 0.000554624
3.94598E+06 0.000554360
3.94922E+06 0.000554096
3.95246E+06 0.000553832
3.95571E+06 0.000553568
3.95896E+06 0.000553304
3.96222E+06 0.000553039
3.96547E+06 0.000552776
3.96874E+06 0.000552512
3.97201E+06 0.000552247
3.97528E+06 0.000551984
3.97855E+06 0.000551720
3.98183E+06 0.000551456
3.98512E+06 0.000551192
3.98840E+06 0.000550928
3.99170E+06 0.000550664
3.99499E+06 0.000550400
3.99829E+06 0.000550137
4.00000E+06 0.000550000
4.00160E+06 0.000549734
4.00490E+06 0.000549187
4.00822E+06 0.000548637
4.01153E+06 0.000548090
4.01485E+06 0.000547543
4.01818E+06 0.000546994
4.02151E+06 0.000546447
4.02484E+06 0.000545901
4.02818E+06 0.000545354
4.03152E+06 0.000544808
4.03486E+06 0.000544263
4.03821E+06 0.000543717
4.04157E+06 0.000543171
4.04493E+06 0.000542626
4.04829E+06 0.000542082
4.05165E+06 0.000541538
4.05502E+06 0.000540994
4.05840E+06 0.000540450
4.06178E+06 0.000539907
4.06460E+06 0.000539454
4.06686E+06 0.000539092
4.06911E+06 0.000538731
4.07138E+06 0.000538369
4.07364E+06 0.000538008
4.07590E+06 0.000537647
4.07817E+06 0.000537285
4.08044E+06 0.000536924
4.08271E+06 0.000536564
4.08498E+06 0.000536203
4.08783E+06 0.000535751
4.09124E+06 0.000535212
4.09466E+06 0.000534672
4.09809E+06 0.000534131
4.10152E+06 0.000533591
4.10438E+06 0.000533142
4.10667E+06 0.000532783
4.10896E+06 0.000532424
4.11125E+06 0.000532065
4.11355E+06 0.000531706
4.11585E+06 0.000531347
4.11815E+06 0.000530988
4.12045E+06 0.000530630
4.12276E+06 0.000530271
4.12506E+06 0.000529914
4.12795E+06 0.000529465
4.13141E+06 0.000528929
4.13489E+06 0.000528392
4.13836E+06 0.000527856
4.14184E+06 0.000527320
4.14532E+06 0.000526785
4.14881E+06 0.000526250
4.15231E+06 0.000525714
4.15522E+06 0.000525269
4.15755E+06 0.000524913
4.15989E+06 0.000524556
4.16223E+06 0.000524200
4.16457E+06 0.000523844
4.16691E+06 0.000523489
4.16925E+06 0.000523134
4.17160E+06 0.000522778
4.17394E+06 0.000522423
4.17629E+06 0.000522068
4.17864E+06 0.000521713
4.18100E+06 0.000521357
4.18335E+06 0.000521004
4.18571E+06 0.000520649
4.18807E+06 0.000520294
4.19043E+06 0.000519940
4.19279E+06 0.000519586
4.19516E+06 0.000519232
4.19753E+06 0.000518877
4.19990E+06 0.000518524
4.20227E+06 0.000518170
4.20464E+06 0.000517817
4.20702E+06 0.000517463
4.20939E+06 0.000517111
4.21177E+06 0.000516758
4.21415E+06 0.000516405
4.21654E+06 0.000516052
4.21892E+06 0.000515700
4.22131E+06 0.000515347
4.22370E+06 0.000514995
4.22609E+06 0.000514643
4.22849E+06 0.000514290
